time/s	Ewe/V	<I>/mA	cycle number	
1.506907886780361E+005	7.1276295E-001	3.372271230895597E-003	3.000000000000000E+000
1.506934541784530E+005	7.1292913E-001	3.368525563796056E-003	3.000000000000000E+000
1.506961212788692E+005	7.1312964E-001	3.360919383451250E-003	3.000000000000000E+000
1.506987875792868E+005	7.1333981E-001	3.357611102740679E-003	3.000000000000000E+000
1.507014539797045E+005	7.1354038E-001	3.352531890904981E-003	3.000000000000000E+000
1.507041209801212E+005	7.1372962E-001	3.348566278309442E-003	3.000000000000000E+000
1.507067865805393E+005	7.1391863E-001	3.344380850436937E-003	3.000000000000000E+000
1.507094535809560E+005	7.1411729E-001	3.337447470868622E-003	3.000000000000000E+000
1.507121199813723E+005	7.1437144E-001	3.335536730261629E-003	3.000000000000000E+000
1.507147862817906E+005	7.1454340E-001	3.331607112776261E-003	3.000000000000000E+000
1.507174535822077E+005	7.1475923E-001	3.326561739915787E-003	3.000000000000000E+000
1.507201192826238E+005	7.1494830E-001	3.318654325063931E-003	3.000000000000000E+000
1.507227863830421E+005	7.1514517E-001	3.319467665356913E-003	3.000000000000000E+000
1.507254527834589E+005	7.1535522E-001	3.311112051012082E-003	3.000000000000000E+000
1.507281189838755E+005	7.1553677E-001	3.306701133224343E-003	3.000000000000000E+000
1.507307861842941E+005	7.1574116E-001	3.302570524711793E-003	3.000000000000000E+000
1.507334516847100E+005	7.1593219E-001	3.298617607524937E-003	3.000000000000000E+000
1.507361187851275E+005	7.1617484E-001	3.295182912338393E-003	3.000000000000000E+000
1.507387850855459E+005	7.1635813E-001	3.290168124595011E-003	3.000000000000000E+000
1.507414513859617E+005	7.1656454E-001	3.285425371803562E-003	3.000000000000000E+000
1.507441185863791E+005	7.1675938E-001	3.282805272981672E-003	3.000000000000000E+000
1.507467839867966E+005	7.1693897E-001	3.276226590644483E-003	3.000000000000000E+000
1.507494511872134E+005	7.1716058E-001	3.271144537264098E-003	3.000000000000000E+000
1.507521173876305E+005	7.1737260E-001	3.268033275475896E-003	3.000000000000000E+000
1.507547837880484E+005	7.1755791E-001	3.267125824311871E-003	3.000000000000000E+000
1.507574508884649E+005	7.1776229E-001	3.257207826454608E-003	3.000000000000000E+000
1.507601163888825E+005	7.1792656E-001	3.252216492097920E-003	3.000000000000000E+000
1.507627835893000E+005	7.1811384E-001	3.248873789565399E-003	3.000000000000000E+000
1.507654497897164E+005	7.1833730E-001	3.244543320393846E-003	3.000000000000000E+000
1.507681161901345E+005	7.1852458E-001	3.239900348578142E-003	3.000000000000000E+000
1.507707831905517E+005	7.1873665E-001	3.233213776170002E-003	3.000000000000000E+000
1.507734487909684E+005	7.1892381E-001	3.231223203705873E-003	3.000000000000000E+000
1.507761158913868E+005	7.1913010E-001	3.223528405491519E-003	3.000000000000000E+000
1.507787821918032E+005	7.1931726E-001	3.219510576513582E-003	3.000000000000000E+000
1.507814485922195E+005	7.1952939E-001	3.218724973872392E-003	3.000000000000000E+000
1.507841155926380E+005	7.1974528E-001	3.211114293255827E-003	3.000000000000000E+000
1.507867811930543E+005	7.1993822E-001	3.210813241612494E-003	3.000000000000000E+000
1.507894481934714E+005	7.2014266E-001	3.207289368085397E-003	3.000000000000000E+000
1.507921145938896E+005	7.2034127E-001	3.201153164979424E-003	3.000000000000000E+000
1.507947808943058E+005	7.2054571E-001	3.196454211950681E-003	3.000000000000000E+000
1.507974479947235E+005	7.2073102E-001	3.192512472618265E-003	3.000000000000000E+000
1.508001134951413E+005	7.2095257E-001	3.187691681693278E-003	3.000000000000000E+000
1.508027805955573E+005	7.2114938E-001	3.183457859354352E-003	3.000000000000000E+000
1.508054469959736E+005	7.2136706E-001	3.178460479371037E-003	3.000000000000000E+000
1.508081131963925E+005	7.2157735E-001	3.174380011928192E-003	3.000000000000000E+000
1.508107803968089E+005	7.2172242E-001	3.168847926556556E-003	3.000000000000000E+000
1.508134458972262E+005	7.2195172E-001	3.163508620050796E-003	3.000000000000000E+000
1.508161129976437E+005	7.2219622E-001	3.159738959523616E-003	3.000000000000000E+000
1.508187792980601E+005	7.2237384E-001	3.157450940746251E-003	3.000000000000000E+000
1.508214455984784E+005	7.2256678E-001	3.151075467731279E-003	3.000000000000000E+000
1.508241127988957E+005	7.2280568E-001	3.146438367867889E-003	3.000000000000000E+000
1.508267781993120E+005	7.2294134E-001	3.142094806331902E-003	3.000000000000000E+000
1.508294453997291E+005	7.2315520E-001	3.138732207732590E-003	3.000000000000000E+000
1.508321116001476E+005	7.2335005E-001	3.130924538939643E-003	3.000000000000000E+000
1.508347780005638E+005	7.2351432E-001	3.124959254309126E-003	3.000000000000000E+000
1.508374451009808E+005	7.2370917E-001	3.122038458652495E-003	3.000000000000000E+000
1.508401106013990E+005	7.2395366E-001	3.119828994893131E-003	3.000000000000000E+000
1.508427778018157E+005	7.2413337E-001	3.113312310001164E-003	3.000000000000000E+000
1.508454440022334E+005	7.2436064E-001	3.107639899680520E-003	3.000000000000000E+000
1.508481104026507E+005	7.2451353E-001	3.102915212460325E-003	3.000000000000000E+000
1.508507774030671E+005	7.2472739E-001	3.098210231532783E-003	3.000000000000000E+000
1.508534430034850E+005	7.2491276E-001	3.091998680267712E-003	3.000000000000000E+000
1.508561101039022E+005	7.2513437E-001	3.085950427201022E-003	3.000000000000000E+000
1.508587764043184E+005	7.2530437E-001	3.083209848794358E-003	3.000000000000000E+000
1.508614428047370E+005	7.2553170E-001	3.076943996276900E-003	3.000000000000000E+000
1.508641098051537E+005	7.2570562E-001	3.070738839061430E-003	3.000000000000000E+000
1.508667754055704E+005	7.2591382E-001	3.066310831680678E-003	3.000000000000000E+000
1.508694424059885E+005	7.2610486E-001	3.064342569569247E-003	3.000000000000000E+000
1.508721088064048E+005	7.2631490E-001	3.056803451594117E-003	3.000000000000000E+000
1.508747751068212E+005	7.2650218E-001	3.056128126404704E-003	3.000000000000000E+000
1.508774422072396E+005	7.2669131E-001	3.052171963499151E-003	3.000000000000000E+000
1.508801078076561E+005	7.2692245E-001	3.045390377345140E-003	3.000000000000000E+000
1.508827748080730E+005	7.2711927E-001	3.040101955776725E-003	3.000000000000000E+000
1.508854412084911E+005	7.2731596E-001	3.039855295128787E-003	3.000000000000000E+000
1.508881074089077E+005	7.2753185E-001	3.033841250695671E-003	3.000000000000000E+000
1.508907746093250E+005	7.2770762E-001	3.029108629666710E-003	3.000000000000000E+000
1.508934401097430E+005	7.2792917E-001	3.027699364145243E-003	3.000000000000000E+000
1.508961072101595E+005	7.2811633E-001	3.022925576789272E-003	3.000000000000000E+000
1.508987735105772E+005	7.2835511E-001	3.019805720902689E-003	3.000000000000000E+000
1.509014398109945E+005	7.2855961E-001	3.012635301095757E-003	3.000000000000000E+000
1.509041070114111E+005	7.2873348E-001	3.006467992919211E-003	3.000000000000000E+000
1.509067724118289E+005	7.2892070E-001	3.003361787874442E-003	3.000000000000000E+000
1.509094396122464E+005	7.2909260E-001	2.999530682517921E-003	3.000000000000000E+000
1.509121059126623E+005	7.2930080E-001	2.994052232158068E-003	3.000000000000000E+000
1.509147722130809E+005	7.2949958E-001	2.987098857101462E-003	3.000000000000000E+000
1.509174395134978E+005	7.2971535E-001	2.986891996168188E-003	3.000000000000000E+000
1.509201052139141E+005	7.2993320E-001	2.985098142913213E-003	3.000000000000000E+000
1.509227723143324E+005	7.3013371E-001	2.975610286620564E-003	3.000000000000000E+000
1.509254386147494E+005	7.3034197E-001	2.970769707778334E-003	3.000000000000000E+000
1.509281050151661E+005	7.3055214E-001	2.966917831226944E-003	3.000000000000000E+000
1.509307720155837E+005	7.3074692E-001	2.962631280329947E-003	3.000000000000000E+000
1.509334376160004E+005	7.3096097E-001	2.955850962382801E-003	3.000000000000000E+000
1.509361047164174E+005	7.3113471E-001	2.955796484579554E-003	3.000000000000000E+000
1.509387710168362E+005	7.3136973E-001	2.954096733397596E-003	3.000000000000000E+000
1.509414373172519E+005	7.3152250E-001	2.947687914846696E-003	3.000000000000000E+000
1.509441044176691E+005	7.3166966E-001	2.939928762608301E-003	3.000000000000000E+000
1.509467700180877E+005	7.3193705E-001	2.940147507539806E-003	3.000000000000000E+000
1.509494370185034E+005	7.3217785E-001	2.932210386279936E-003	3.000000000000000E+000
1.509521034189202E+005	7.3234969E-001	2.930283076060327E-003	3.000000000000000E+000
1.509547697193380E+005	7.3254275E-001	2.923786795161309E-003	3.000000000000000E+000
1.509574368197550E+005	7.3273373E-001	2.919243396193918E-003	3.000000000000000E+000
1.509601023201714E+005	7.3289621E-001	2.913690107174433E-003	3.000000000000000E+000
1.509627694205903E+005	7.3308718E-001	2.908756896853722E-003	3.000000000000000E+000
1.509654358210061E+005	7.3329341E-001	2.902212346483187E-003	3.000000000000000E+000
1.509681020214236E+005	7.3350364E-001	2.902510972631979E-003	3.000000000000000E+000
1.509707692218423E+005	7.3368704E-001	2.896733121107312E-003	3.000000000000000E+000
1.509734347222582E+005	7.3393345E-001	2.892040222057701E-003	3.000000000000000E+000
1.509761018226757E+005	7.3411685E-001	2.886774880941745E-003	3.000000000000000E+000
1.509787681230931E+005	7.3430967E-001	2.880979880779705E-003	3.000000000000000E+000
1.509814344235098E+005	7.3454851E-001	2.879491977620729E-003	3.000000000000000E+000
1.509841016239272E+005	7.3470140E-001	2.873256316854896E-003	3.000000000000000E+000
1.509867670243450E+005	7.3491150E-001	2.867639738503984E-003	3.000000000000000E+000
1.509894342247616E+005	7.3511398E-001	2.862934211417624E-003	3.000000000000000E+000
1.509921004251800E+005	7.3534513E-001	2.857437996666490E-003	3.000000000000000E+000
1.509947668255967E+005	7.3550367E-001	2.856107637686759E-003	3.000000000000000E+000
1.509974339260133E+005	7.3571193E-001	2.851434054073881E-003	3.000000000000000E+000
1.510000994264307E+005	7.3591256E-001	2.847189377512729E-003	3.000000000000000E+000
1.510027666268484E+005	7.3611701E-001	2.840830658154082E-003	3.000000000000000E+000
1.510054328272645E+005	7.3631752E-001	2.837758662875056E-003	3.000000000000000E+000
1.510080992276827E+005	7.3650092E-001	2.833954134358767E-003	3.000000000000000E+000
1.510107662280998E+005	7.3671299E-001	2.830330282338367E-003	3.000000000000000E+000
1.510134318285156E+005	7.3692304E-001	2.826772776756581E-003	3.000000000000000E+000
1.510160989289349E+005	7.3713326E-001	2.821155404249827E-003	3.000000000000000E+000
1.510187652293509E+005	7.3730135E-001	2.814875302641670E-003	3.000000000000000E+000
1.510214315297673E+005	7.3749238E-001	2.814574785232365E-003	3.000000000000000E+000
1.510240986301862E+005	7.3769683E-001	2.808073335937574E-003	3.000000000000000E+000
1.510267642306022E+005	7.3788601E-001	2.804868781615580E-003	3.000000000000000E+000
1.510294312310196E+005	7.3813426E-001	2.797517007017117E-003	3.000000000000000E+000
1.510320976314377E+005	7.3829472E-001	2.794383771351676E-003	3.000000000000000E+000
1.510347639318538E+005	7.3850107E-001	2.788862757846101E-003	3.000000000000000E+000
1.510374310322711E+005	7.3869401E-001	2.785615167636687E-003	3.000000000000000E+000
1.510400965326894E+005	7.3889273E-001	2.780161636551801E-003	3.000000000000000E+000
1.510427636331057E+005	7.3909336E-001	2.775452159484507E-003	3.000000000000000E+000
1.510454300335227E+005	7.3929960E-001	2.772587513636543E-003	3.000000000000000E+000
1.510480962339407E+005	7.3949063E-001	2.768050024410093E-003	3.000000000000000E+000
1.510507634343572E+005	7.3966259E-001	2.762066977432087E-003	3.000000000000000E+000
1.510534289347753E+005	7.3989934E-001	2.757706664851898E-003	3.000000000000000E+000
1.510560960351923E+005	7.4011910E-001	2.758284414531499E-003	3.000000000000000E+000
1.510587623356085E+005	7.4033111E-001	2.753852461107709E-003	3.000000000000000E+000
1.510614286360266E+005	7.4050128E-001	2.749169789169177E-003	3.000000000000000E+000
1.510640958364441E+005	7.4074382E-001	2.743142952734090E-003	3.000000000000000E+000
1.510667612368604E+005	7.4092722E-001	2.741404277074491E-003	3.000000000000000E+000
1.510694284372786E+005	7.4118131E-001	2.732173371011101E-003	3.000000000000000E+000
1.510720946376955E+005	7.4130929E-001	2.726678568946025E-003	3.000000000000000E+000
1.510747610381125E+005	7.4155951E-001	2.728437329719287E-003	3.000000000000000E+000
1.510774281385308E+005	7.4168748E-001	2.719097228924987E-003	3.000000000000000E+000
1.510800936389465E+005	7.4192059E-001	2.717744862070250E-003	3.000000000000000E+000
1.510827608393636E+005	7.4214607E-001	2.712732805175221E-003	3.000000000000000E+000
1.510854270397816E+005	7.4233896E-001	2.707814139544233E-003	3.000000000000000E+000
1.510880934401981E+005	7.4252236E-001	2.701455456677913E-003	3.000000000000000E+000
1.510907604406155E+005	7.4274969E-001	2.698107560337691E-003	3.000000000000000E+000
1.510934260410331E+005	7.4294835E-001	2.694544223762009E-003	3.000000000000000E+000
1.510960931414496E+005	7.4312985E-001	2.688712501667752E-003	3.000000000000000E+000
1.510987594418670E+005	7.4328840E-001	2.683558574816051E-003	3.000000000000000E+000
1.511014258422852E+005	7.4354243E-001	2.680643765777022E-003	3.000000000000000E+000
1.511040928427011E+005	7.4371248E-001	2.673438722719803E-003	3.000000000000000E+000
1.511067584431185E+005	7.4392265E-001	2.672416007381620E-003	3.000000000000000E+000
1.511094254435357E+005	7.4415952E-001	2.665951933588637E-003	3.000000000000000E+000
1.511120918439522E+005	7.4432951E-001	2.660247413898129E-003	3.000000000000000E+000
1.511147581443703E+005	7.4450910E-001	2.654573499037520E-003	3.000000000000000E+000
1.511174246447878E+005	7.4473459E-001	2.652910960525480E-003	3.000000000000000E+000
1.511200911452041E+005	7.4493134E-001	2.645447439468155E-003	3.000000000000000E+000
1.511227582456218E+005	7.4513388E-001	2.642445684105859E-003	3.000000000000000E+000
1.511254238460395E+005	7.4531716E-001	2.638513772420324E-003	3.000000000000000E+000
1.511280908464561E+005	7.4553883E-001	2.636706618551532E-003	3.000000000000000E+000
1.511307572468743E+005	7.4575078E-001	2.631899171253477E-003	3.000000000000000E+000
1.511334234472910E+005	7.4593234E-001	2.624972942196642E-003	3.000000000000000E+000
1.511360906477079E+005	7.4614632E-001	2.623254133122491E-003	3.000000000000000E+000
1.511387561481260E+005	7.4634689E-001	2.619811064372458E-003	3.000000000000000E+000
1.511414232485427E+005	7.4654174E-001	2.613505569032999E-003	3.000000000000000E+000
1.511440896489592E+005	7.4671936E-001	2.610111191849920E-003	3.000000000000000E+000
1.511467558493773E+005	7.4698305E-001	2.603908585843973E-003	3.000000000000000E+000
1.511494230497944E+005	7.4716645E-001	2.601475527914496E-003	3.000000000000000E+000
1.511520884502102E+005	7.4738038E-001	2.592216020538675E-003	3.000000000000000E+000
1.511547556506293E+005	7.4755996E-001	2.591431536271782E-003	3.000000000000000E+000
1.511574219510455E+005	7.4771464E-001	2.585505862795450E-003	3.000000000000000E+000
1.511600882514622E+005	7.4794579E-001	2.581648372319556E-003	3.000000000000000E+000
1.511627553518806E+005	7.4814832E-001	2.575435590037103E-003	3.000000000000000E+000
1.511654208522965E+005	7.4829543E-001	2.570010957108693E-003	3.000000000000000E+000
1.511680880527138E+005	7.4852467E-001	2.566601343600424E-003	3.000000000000000E+000
1.511707542531323E+005	7.4875575E-001	2.563985362006319E-003	3.000000000000000E+000
1.511734206535482E+005	7.4890864E-001	2.559252930402843E-003	3.000000000000000E+000
1.511760877539655E+005	7.4911678E-001	2.555849332348092E-003	3.000000000000000E+000
1.511787532543838E+005	7.4931741E-001	2.550915409159769E-003	3.000000000000000E+000
1.511814203547998E+005	7.4954277E-001	2.549470804295600E-003	3.000000000000000E+000
1.511840866552177E+005	7.4972051E-001	2.542055511682920E-003	3.000000000000000E+000
1.511867530556349E+005	7.4995732E-001	2.541471825452786E-003	3.000000000000000E+000
1.511894200560516E+005	7.5019038E-001	2.532351558500564E-003	3.000000000000000E+000
1.511920856564697E+005	7.5035852E-001	2.530213505923577E-003	3.000000000000000E+000
1.511947527568871E+005	7.5054955E-001	2.526877150094198E-003	3.000000000000000E+000
1.511974190573031E+005	7.5078261E-001	2.522289223754186E-003	3.000000000000000E+000
1.512000853577210E+005	7.5098324E-001	2.515583128145232E-003	3.000000000000000E+000
1.512027524581386E+005	7.5115514E-001	2.514352619658586E-003	3.000000000000000E+000
1.512054180585549E+005	7.5138056E-001	2.504327172560258E-003	3.000000000000000E+000
1.512080850589732E+005	7.5157160E-001	2.498825931729891E-003	3.000000000000000E+000
1.512107514593904E+005	7.5174159E-001	2.495826159161885E-003	3.000000000000000E+000
1.512134177598068E+005	7.5198615E-001	2.493126980931026E-003	3.000000000000000E+000
1.512160848602252E+005	7.5218099E-001	2.488254113900783E-003	3.000000000000000E+000
1.512187503606414E+005	7.5235474E-001	2.484879860454411E-003	3.000000000000000E+000
1.512214174610581E+005	7.5254595E-001	2.478345130650116E-003	3.000000000000000E+000
1.512240838614767E+005	7.5276363E-001	2.474707340309742E-003	3.000000000000000E+000
1.512267500618929E+005	7.5295275E-001	2.472339513092878E-003	3.000000000000000E+000
1.512294172623102E+005	7.5318402E-001	2.466617089208228E-003	3.000000000000000E+000
1.512320826627277E+005	7.5334251E-001	2.459032468010977E-003	3.000000000000000E+000
1.512347498631442E+005	7.5353163E-001	2.457590093366891E-003	3.000000000000000E+000
1.512374161635609E+005	7.5376272E-001	2.452839951193893E-003	3.000000000000000E+000
1.512400824639797E+005	7.5392139E-001	2.448336462767918E-003	3.000000000000000E+000
1.512427495643958E+005	7.5416774E-001	2.446640834296777E-003	3.000000000000000E+000
1.512454150648126E+005	7.5437027E-001	2.441923595366047E-003	3.000000000000000E+000
1.512480822652308E+005	7.5458044E-001	2.435923021404877E-003	3.000000000000000E+000
1.512507484656468E+005	7.5475234E-001	2.430769687759168E-003	3.000000000000000E+000
1.512534148660647E+005	7.5493389E-001	2.425836242941216E-003	3.000000000000000E+000
1.512560819664821E+005	7.5514585E-001	2.424907230198801E-003	3.000000000000000E+000
1.512587474668988E+005	7.5536364E-001	2.420104292315626E-003	3.000000000000000E+000
1.512614145673160E+005	7.5559294E-001	2.416017245472438E-003	3.000000000000000E+000
1.512640808677347E+005	7.5576293E-001	2.412356008444617E-003	3.000000000000000E+000
1.512667472681503E+005	7.5597686E-001	2.406171695108560E-003	3.000000000000000E+000
1.512694142685677E+005	7.5615460E-001	2.400137317973831E-003	3.000000000000000E+000
1.512720798689855E+005	7.5634938E-001	2.395653718381900E-003	3.000000000000000E+000
1.512747469694021E+005	7.5655186E-001	2.390907444681484E-003	3.000000000000000E+000
1.512774132698197E+005	7.5674862E-001	2.387629417875965E-003	3.000000000000000E+000
1.512800795702372E+005	7.5695312E-001	2.384833377247354E-003	3.000000000000000E+000
1.512827466706540E+005	7.5717086E-001	2.379665881994241E-003	3.000000000000000E+000
1.512854122710722E+005	7.5734472E-001	2.376100495429799E-003	3.000000000000000E+000
1.512880792714888E+005	7.5756633E-001	2.370818040947307E-003	3.000000000000000E+000
1.512907456719051E+005	7.5772673E-001	2.364565080965268E-003	3.000000000000000E+000
1.512934119723234E+005	7.5795227E-001	2.361833359155984E-003	3.000000000000000E+000
1.512960790727404E+005	7.5813365E-001	2.353118575547070E-003	3.000000000000000E+000
1.512987445731568E+005	7.5836670E-001	2.350558834803791E-003	3.000000000000000E+000
1.513014116735747E+005	7.5856155E-001	2.344334069224616E-003	3.000000000000000E+000
1.513040780739915E+005	7.5875449E-001	2.342343393171534E-003	3.000000000000000E+000
1.513067442744086E+005	7.5896472E-001	2.339529359691559E-003	3.000000000000000E+000
1.513094114748267E+005	7.5914431E-001	2.332899988237561E-003	3.000000000000000E+000
1.513120769752425E+005	7.5938112E-001	2.330623533268593E-003	3.000000000000000E+000
1.513147440756597E+005	7.5951493E-001	2.322429080449611E-003	3.000000000000000E+000
1.513174105760781E+005	7.5973648E-001	2.317328637150312E-003	3.000000000000000E+000
1.513200770764942E+005	7.5997525E-001	2.314687686661973E-003	3.000000000000000E+000
1.513227441769121E+005	7.6013571E-001	2.311179158414266E-003	3.000000000000000E+000
1.513254096773295E+005	7.6029426E-001	2.306461603626124E-003	3.000000000000000E+000
1.513280768777458E+005	7.6053691E-001	2.300933848152491E-003	3.000000000000000E+000
1.513307430781629E+005	7.6076800E-001	2.298873335419258E-003	3.000000000000000E+000
1.513334094785806E+005	7.6098007E-001	2.294845868742296E-003	3.000000000000000E+000
1.513360765789974E+005	7.6119787E-001	2.291423896583385E-003	3.000000000000000E+000
1.513387420794154E+005	7.6134306E-001	2.284557727402665E-003	3.000000000000000E+000
1.513414091798328E+005	7.6154935E-001	2.280014494905197E-003	3.000000000000000E+000
1.513440754802490E+005	7.6177090E-001	2.276632664526500E-003	3.000000000000000E+000
1.513467418806674E+005	7.6200020E-001	2.271343284920936E-003	3.000000000000000E+000
1.513494088810845E+005	7.6213205E-001	2.266578147018246E-003	3.000000000000000E+000
1.513520744815008E+005	7.6237845E-001	2.261685034520816E-003	3.000000000000000E+000
1.513547414819188E+005	7.6255804E-001	2.255259806125990E-003	3.000000000000000E+000
1.513574078823365E+005	7.6275855E-001	2.252227862879804E-003	3.000000000000000E+000
1.513600741827525E+005	7.6298404E-001	2.246780706805597E-003	3.000000000000000E+000
1.513627412831709E+005	7.6316941E-001	2.245873066509495E-003	3.000000000000000E+000
1.513654068835876E+005	7.6336420E-001	2.239591909058394E-003	3.000000000000000E+000
1.513680738840043E+005	7.6355332E-001	2.236702395836614E-003	3.000000000000000E+000
1.513707402844224E+005	7.6379585E-001	2.233933898263343E-003	3.000000000000000E+000
1.513734064848390E+005	7.6397747E-001	2.227700249673351E-003	3.000000000000000E+000
1.513760736852558E+005	7.6419324E-001	2.223488906717978E-003	3.000000000000000E+000
1.513787391856741E+005	7.6436329E-001	2.215578401811445E-003	3.000000000000000E+000
1.513814062860906E+005	7.6459444E-001	2.211388398993177E-003	3.000000000000000E+000
1.513840726865069E+005	7.6472050E-001	2.211379291228742E-003	3.000000000000000E+000
1.513867388869254E+005	7.6496506E-001	2.203849616268087E-003	3.000000000000000E+000
1.513894060873422E+005	7.6515615E-001	2.198306443936475E-003	3.000000000000000E+000
1.513920714877583E+005	7.6534903E-001	2.191629970516769E-003	3.000000000000000E+000
1.513947386881765E+005	7.6554018E-001	2.188544553924088E-003	3.000000000000000E+000
1.513974049885932E+005	7.6577497E-001	2.185788400730346E-003	3.000000000000000E+000
1.514000712890099E+005	7.6596612E-001	2.181518978571134E-003	3.000000000000000E+000
1.514027383894287E+005	7.6613033E-001	2.175603235889625E-003	3.000000000000000E+000
1.514054038898449E+005	7.6631957E-001	2.172214513029132E-003	3.000000000000000E+000
1.514080710902619E+005	7.6654875E-001	2.167923291882562E-003	3.000000000000000E+000
1.514107372906804E+005	7.6673400E-001	2.161612309538430E-003	3.000000000000000E+000
1.514134036910967E+005	7.6695001E-001	2.156186231710024E-003	3.000000000000000E+000
1.514160707915141E+005	7.6710081E-001	2.150649584018970E-003	3.000000000000000E+000
1.514187362919315E+005	7.6735681E-001	2.146387695118456E-003	3.000000000000000E+000
1.514214033923484E+005	7.6756883E-001	2.143701804277854E-003	3.000000000000000E+000
1.514240696927663E+005	7.6775604E-001	2.138361169677361E-003	3.000000000000000E+000
1.514267360931832E+005	7.6789939E-001	2.137502353838409E-003	3.000000000000000E+000
1.514294030935999E+005	7.6818019E-001	2.134624804493140E-003	3.000000000000000E+000
1.514320686940178E+005	7.6838648E-001	2.132222930927200E-003	3.000000000000000E+000
1.514347357944349E+005	7.6858139E-001	2.121880826706814E-003	3.000000000000000E+000
1.514374020948512E+005	7.6877427E-001	2.118468430387897E-003	3.000000000000000E+000
1.514400683952691E+005	7.6897299E-001	2.114316042381839E-003	3.000000000000000E+000
1.514427354956865E+005	7.6914489E-001	2.107242191499221E-003	3.000000000000000E+000
1.514454010961032E+005	7.6933026E-001	2.101410384205629E-003	3.000000000000000E+000
1.514480680965213E+005	7.6956135E-001	2.099514204009102E-003	3.000000000000000E+000
1.514507344969376E+005	7.6979828E-001	2.096058039639553E-003	3.000000000000000E+000
1.514534006973542E+005	7.6992631E-001	2.092751219091751E-003	3.000000000000000E+000
1.514560678977724E+005	7.7012682E-001	2.086032569528828E-003	3.000000000000000E+000
1.514587333981886E+005	7.7035606E-001	2.081860115120971E-003	3.000000000000000E+000
1.514614004986058E+005	7.7054900E-001	2.079569493841106E-003	3.000000000000000E+000
1.514640668990240E+005	7.7076298E-001	2.074868677150385E-003	3.000000000000000E+000
1.514667330994401E+005	7.7094251E-001	2.070733641124464E-003	3.000000000000000E+000
1.514694002998578E+005	7.7116793E-001	2.068269985718746E-003	3.000000000000000E+000
1.514720657002758E+005	7.7135134E-001	2.062995534534991E-003	3.000000000000000E+000
1.514747329006918E+005	7.7159405E-001	2.060600779905924E-003	3.000000000000000E+000
1.514773992011095E+005	7.7175826E-001	2.057246858214496E-003	3.000000000000000E+000
1.514800655015269E+005	7.7195501E-001	2.049329241105851E-003	3.000000000000000E+000
1.514827326019434E+005	7.7217478E-001	2.046384321163830E-003	3.000000000000000E+000
1.514853981023608E+005	7.7239060E-001	2.041147375453443E-003	3.000000000000000E+000
1.514880653027790E+005	7.7258736E-001	2.036610997299300E-003	3.000000000000000E+000
1.514907315031951E+005	7.7276498E-001	2.030981557653466E-003	3.000000000000000E+000
1.514933979036128E+005	7.7299809E-001	2.027829811327569E-003	3.000000000000000E+000
1.514960650040307E+005	7.7315283E-001	2.022560998551144E-003	3.000000000000000E+000
1.514987305044469E+005	7.7337450E-001	2.018811620207993E-003	3.000000000000000E+000
1.515013976048650E+005	7.7361900E-001	2.015200844461232E-003	3.000000000000000E+000
1.515040639052824E+005	7.7376413E-001	2.009675204514234E-003	3.000000000000000E+000
1.515067303056987E+005	7.7397239E-001	2.003277192030818E-003	3.000000000000000E+000
1.515093973061172E+005	7.7417105E-001	2.002243184057512E-003	3.000000000000000E+000
1.515120629065335E+005	7.7437735E-001	1.998961843031208E-003	3.000000000000000E+000
1.515147300069500E+005	7.7458936E-001	1.993046300376493E-003	3.000000000000000E+000
1.515173965073694E+005	7.7476895E-001	1.987533686571539E-003	3.000000000000000E+000
1.515200630077852E+005	7.7499056E-001	1.984996929197425E-003	3.000000000000000E+000
1.515227301082020E+005	7.7517396E-001	1.978280883092882E-003	3.000000000000000E+000
1.515253957086196E+005	7.7542812E-001	1.974297223451743E-003	3.000000000000000E+000
1.515280627090367E+005	7.7555990E-001	1.970790876499103E-003	3.000000000000000E+000
1.515307291094530E+005	7.7573943E-001	1.965770442804760E-003	3.000000000000000E+000
1.515333953098711E+005	7.7594954E-001	1.961243371448523E-003	3.000000000000000E+000
1.515360625102883E+005	7.7614450E-001	1.957043600209964E-003	3.000000000000000E+000
1.515387280107043E+005	7.7636033E-001	1.954510291346762E-003	3.000000000000000E+000
1.515413951111231E+005	7.7655900E-001	1.955776541608632E-003	3.000000000000000E+000
1.515440614115393E+005	7.7676338E-001	1.948874032537646E-003	3.000000000000000E+000
1.515467277119565E+005	7.7699459E-001	1.943357838580333E-003	3.000000000000000E+000
1.515493949123751E+005	7.7715307E-001	1.938769727534413E-003	3.000000000000000E+000
1.515520603127910E+005	7.7736902E-001	1.936313460300195E-003	3.000000000000000E+000
1.515547275132085E+005	7.7755237E-001	1.929808825374694E-003	3.000000000000000E+000
1.515573938136268E+005	7.7777779E-001	1.925447051948755E-003	3.000000000000000E+000
1.515600601140428E+005	7.7796125E-001	1.918906013163706E-003	3.000000000000000E+000
1.515627272144603E+005	7.7812546E-001	1.914171132952364E-003	3.000000000000000E+000
1.515653927148778E+005	7.7837002E-001	1.914536594873241E-003	3.000000000000000E+000
1.515680599152944E+005	7.7854764E-001	1.906160449537363E-003	3.000000000000000E+000
1.515707261157120E+005	7.7876735E-001	1.901774763679507E-003	3.000000000000000E+000
1.515733925161294E+005	7.7896792E-001	1.899576134624676E-003	3.000000000000000E+000
